const_i	keyword	login_status	search_type	party	plugin_id	result_hash
246	Bündnis90/Die Grünen	True	news	True	2.4345689040341987	0.9804273234067065
246	Bündnis90/Die Grünen	True	search	True	2.1818435879447726	0.7377824070562969
246	CDU	False	news	True	1.9637878273455553	0.9381970921006122
246	CDU	False	search	True	2.27415784926368	0.7148919588687638
246	CDU	True	news	True	2.4345689040341987	0.9487392471850578
246	CDU	True	search	True	2.1818435879447726	0.7549831055515469
246	CSU	False	news	True	1.9637878273455553	0.904051675396634
246	CSU	False	search	True	2.27415784926368	0.7234131210674624
246	CSU	True	news	True	2.4345689040341987	0.9239870848901213
246	CSU	True	search	True	2.1818435879447726	0.7605990944787047
246	Cem Özdemir	False	news	False	1.9637878273455553	0.866635092706322
246	Cem Özdemir	False	search	False	2.27415784926368	0.7265251867474456
246	Cem Özdemir	True	news	False	2.4345689040341987	0.8645962160940146
246	Cem Özdemir	True	search	False	2.1818435879447726	0.7192564436674147
246	Christian Lindner	False	news	False	1.9637878273455553	0.8707404637771246
246	Christian Lindner	False	search	False	2.27415784926368	0.728429702386764
246	Christian Lindner	True	news	False	2.4345689040341987	0.8808462179928923
246	Christian Lindner	True	search	False	2.1818435879447726	0.7546572648357125
246	Die Linke	False	news	True	1.9637878273455553	0.9273974948712764
246	Die Linke	False	search	True	2.27415784926368	0.7495614918818829
246	Die Linke	True	news	True	2.4345689040341987	0.921611161192529
246	Die Linke	True	search	True	2.1818435879447726	0.7607809640088647
246	Dietmar Bartsch	False	news	False	1.9637878273455553	0.897523321772519
246	Dietmar Bartsch	False	search	False	2.27415784926368	0.7357951339659836
246	Dietmar Bartsch	True	news	False	2.4345689040341987	0.8724750106351166
246	Dietmar Bartsch	True	search	False	2.1818435879447726	0.6912987037185657
246	FDP	False	news	True	1.9637878273455553	0.9221495249664464
246	FDP	False	search	True	2.27415784926368	0.7385058169040641
246	FDP	True	news	True	2.4345689040341987	0.931514766665762
246	FDP	True	search	True	2.1818435879447726	0.7584524911536381
246	Katrin Göring-Eckardt	False	news	False	1.9637878273455553	0.86605868536767
246	Katrin Göring-Eckardt	False	search	False	2.27415784926368	0.6947624799785
246	Katrin Göring-Eckardt	True	news	False	2.4345689040341987	0.8882751934733265
246	Katrin Göring-Eckardt	True	search	False	2.1818435879447726	0.7083789157267776
246	Martin Schulz	False	news	False	1.9637878273455553	0.9108228791594376
246	Martin Schulz	False	search	False	2.27415784926368	0.7400842489007923
246	Martin Schulz	True	news	False	2.4345689040341987	0.9147634508253766
246	Martin Schulz	True	search	False	2.1818435879447726	0.7685224649131719
246	SPD	False	news	True	1.9637878273455553	0.9462000535703927
246	SPD	False	search	True	2.27415784926368	0.7754653410563856
246	SPD	True	news	True	2.4345689040341987	0.9460233699943118
246	SPD	True	search	True	2.1818435879447726	0.7805548053924953
246	Sahra Wagenknecht	False	news	False	1.9637878273455553	0.8538584372517719
246	Sahra Wagenknecht	False	search	False	2.27415784926368	0.7307478225194515
246	Sahra Wagenknecht	True	news	False	2.4345689040341987	0.8700422849573137
246	Sahra Wagenknecht	True	search	False	2.1818435879447726	0.7265035388260469
247	AfD	False	news	True	1.9777236052888478	0.9591228623618286
